# u, v, x, y, z
484,177,31.691999435424805,6.485000133514404,-3.565000057220459
491,300,8.87399959564209,-3.7090001106262207,0.22300000488758087
440,258,8.520000457763672,-3.7639999389648438,-1.9889999628067017
471,261,10.154999732971191,-1.621999979019165,-1.4500000476837158
434,300,9.548999786376953,-2.440999984741211,-1.253999948501587
467,303,9.093999862670898,-2.244999885559082,-2.068000078201294
393,152,8.324000358581543,-1.4119999408721924,-1.7699999809265137
397,260,9.071999549865723,-0.7960000038146973,-0.05400000140070915
